date,store_ref,product_ref,quantity_sold
2026-01-14,S4,P6,33
2026-01-14,S4,P7,54
2026-01-14,S4,P8,33
2026-01-14,S4,P9,53
2026-01-14,S4,P10,36
2026-01-14,S5,P1,48
2026-01-14,S5,P2,6
2026-01-14,S5,P3,16
2026-01-14,S5,P4,22
2026-01-14,S5,P5,8
2026-01-14,S5,P6,14
2026-01-14,S5,P7,9
2026-01-14,S5,P8,18
2026-01-14,S5,P9,48
2026-01-14,S5,P10,27
2026-01-15,S1,P1,36
2026-01-15,S1,P2,5
2026-01-15,S1,P3,16
2026-01-15,S1,P4,18
2026-01-15,S1,P5,34
2026-01-15,S1,P6,44
2026-01-15,S1,P7,47
2026-01-15,S1,P8,9
2026-01-15,S1,P9,33
2026-01-15,S1,P10,5
2026-01-15,S2,P1,19
2026-01-15,S2,P2,27
2026-01-15,S2,P3,7
2026-01-15,S2,P4,13
2026-01-15,S2,P5,40
2026-01-15,S2,P6,38
2026-01-15,S2,P7,16
2026-01-15,S2,P8,39
2026-01-15,S2,P9,54
2026-01-15,S2,P10,5
2026-01-15,S3,P1,56
2026-01-15,S3,P2,40
2026-01-15,S3,P3,27
2026-01-15,S3,P4,12
2026-01-15,S3,P5,58
2026-01-15,S3,P6,26
2026-01-15,S3,P7,10
2026-01-15,S3,P8,9
2026-01-15,S3,P9,52
2026-01-15,S3,P10,44
2026-01-15,S4,P1,52
2026-01-15,S4,P2,43
2026-01-15,S4,P3,36
2026-01-15,S4,P4,70
2026-01-15,S4,P5,26
2026-01-15,S4,P6,41
2026-01-15,S4,P7,58
2026-01-15,S4,P8,43
2026-01-15,S4,P9,49
2026-01-15,S4,P10,34
2026-01-15,S5,P1,45
2026-01-15,S5,P2,7
2026-01-15,S5,P3,18
2026-01-15,S5,P4,23
2026-01-15,S5,P5,10
2026-01-15,S5,P6,18
2026-01-15,S5,P7,10
2026-01-15,S5,P8,24
2026-01-15,S5,P9,42
2026-01-15,S5,P10,29
2026-01-16,S1,P1,51
2026-01-16,S1,P2,7
2026-01-16,S1,P3,24
2026-01-16,S1,P4,18
2026-01-16,S1,P5,58
2026-01-16,S1,P6,46
2026-01-16,S1,P7,67
2026-01-16,S1,P8,12
2026-01-16,S1,P9,33
2026-01-16,S1,P10,7
2026-01-16,S2,P1,23
2026-01-16,S2,P2,42
2026-01-16,S2,P3,7
2026-01-16,S2,P4,18
2026-01-16,S2,P5,53
2026-01-16,S2,P6,43
2026-01-16,S2,P7,23
2026-01-16,S2,P8,46
2026-01-16,S2,P9,58
2026-01-16,S2,P10,6
2026-01-16,S3,P1,66
2026-01-16,S3,P2,62
2026-01-16,S3,P3,33
2026-01-16,S3,P4,15
2026-01-16,S3,P5,78
2026-01-16,S3,P6,33
2026-01-16,S3,P7,12
2026-01-16,S3,P8,13
2026-01-16,S3,P9,63
2026-01-16,S3,P10,56
2026-01-16,S4,P1,77
2026-01-16,S4,P2,61
2026-01-16,S4,P3,44
2026-01-16,S4,P4,74
2026-01-16,S4,P5,33
2026-01-16,S4,P6,48
2026-01-16,S4,P7,78
2026-01-16,S4,P8,48
2026-01-16,S4,P9,68
2026-01-16,S4,P10,47
2026-01-16,S5,P1,59
2026-01-16,S5,P2,8
2026-01-16,S5,P3,23
2026-01-16,S5,P4,22
2026-01-16,S5,P5,11
2026-01-16,S5,P6,20
2026-01-16,S5,P7,14
2026-01-16,S5,P8,26
2026-01-16,S5,P9,54
2026-01-16,S5,P10,34
2026-01-17,S1,P1,63
2026-01-17,S1,P2,9
2026-01-17,S1,P3,28
2026-01-17,S1,P4,24
2026-01-17,S1,P5,73
2026-01-17,S1,P6,71
2026-01-17,S1,P7,79
2026-01-17,S1,P8,14
2026-01-17,S1,P9,37
2026-01-17,S1,P10,9
2026-01-17,S2,P1,31
2026-01-17,S2,P2,50
2026-01-17,S2,P3,8
2026-01-17,S2,P4,25
2026-01-17,S2,P5,68
2026-01-17,S2,P6,55
2026-01-17,S2,P7,26
2026-01-17,S2,P8,55
2026-01-17,S2,P9,63
2026-01-17,S2,P10,7
2026-01-17,S3,P1,69
2026-01-17,S3,P2,64
2026-01-17,S3,P3,40
2026-01-17,S3,P4,21
2026-01-17,S3,P5,93
2026-01-17,S3,P6,30
2026-01-17,S3,P7,14
2026-01-17,S3,P8,13
2026-01-17,S3,P9,82
2026-01-17,S3,P10,57
2026-01-17,S4,P1,81
2026-01-17,S4,P2,73
2026-01-17,S4,P3,52
2026-01-17,S4,P4,92
2026-01-17,S4,P5,40
2026-01-17,S4,P6,52
2026-01-17,S4,P7,84
2026-01-17,S4,P8,57
2026-01-17,S4,P9,64
2026-01-17,S4,P10,67
2026-01-17,S5,P1,67
2026-01-17,S5,P2,12
2026-01-17,S5,P3,22
2026-01-17,S5,P4,32
2026-01-17,S5,P5,13
2026-01-17,S5,P6,28
2026-01-17,S5,P7,15
2026-01-17,S5,P8,36
2026-01-17,S5,P9,58
2026-01-17,S5,P10,39
2026-01-18,S1,P1,66
2026-01-18,S1,P2,9
2026-01-18,S1,P3,33
2026-01-18,S1,P4,25
2026-01-18,S1,P5,71
2026-01-18,S1,P6,61
2026-01-18,S1,P7,73
2026-01-18,S1,P8,13
2026-01-18,S1,P9,53
2026-01-18,S1,P10,9
2026-01-18,S2,P1,24
2026-01-18,S2,P2,60
2026-01-18,S2,P3,8
2026-01-18,S2,P4,23
2026-01-18,S2,P5,77
2026-01-18,S2,P6,58
2026-01-18,S2,P7,29
2026-01-18,S2,P8,61
2026-01-18,S2,P9,73
2026-01-18,S2,P10,7
2026-01-18,S3,P1,80
2026-01-18,S3,P2,68
2026-01-18,S3,P3,43
2026-01-18,S3,P4,22
2026-01-18,S3,P5,89
2026-01-18,S3,P6,32
2026-01-18,S3,P7,15
2026-01-18,S3,P8,16
2026-01-18,S3,P9,91
2026-01-18,S3,P10,73
2026-01-18,S4,P1,77
2026-01-18,S4,P2,75
2026-01-18,S4,P3,56
2026-01-18,S4,P4,100
2026-01-18,S4,P5,43
2026-01-18,S4,P6,63
2026-01-18,S4,P7,74
2026-01-18,S4,P8,70
2026-01-18,S4,P9,78
2026-01-18,S4,P10,58
2026-01-18,S5,P1,65
2026-01-18,S5,P2,9
2026-01-18,S5,P3,33
2026-01-18,S5,P4,31
2026-01-18,S5,P5,13
2026-01-18,S5,P6,30
2026-01-18,S5,P7,15
2026-01-18,S5,P8,32
2026-01-18,S5,P9,71
2026-01-18,S5,P10,37
2026-01-19,S1,P1,70
2026-01-19,S1,P2,8
2026-01-19,S1,P3,31
2026-01-19,S1,P4,26
2026-01-19,S1,P5,74
2026-01-19,S1,P6,60
2026-01-19,S1,P7,83
2026-01-19,S1,P8,13
2026-01-19,S1,P9,48
2026-01-19,S1,P10,9
2026-01-19,S2,P1,26
2026-01-19,S2,P2,51
2026-01-19,S2,P3,8
2026-01-19,S2,P4,24
2026-01-19,S2,P5,55
2026-01-19,S2,P6,53
2026-01-19,S2,P7,22
2026-01-19,S2,P8,62
2026-01-19,S2,P9,73
2026-01-19,S2,P10,6
2026-01-19,S3,P1,84
2026-01-19,S3,P2,69
2026-01-19,S3,P3,38
2026-01-19,S3,P4,18
2026-01-19,S3,P5,96
2026-01-19,S3,P6,44
2026-01-19,S3,P7,14
2026-01-19,S3,P8,16
2026-01-19,S3,P9,74
2026-01-19,S3,P10,49
2026-01-19,S4,P1,86
2026-01-19,S4,P2,64
2026-01-19,S4,P3,47
2026-01-19,S4,P4,94
2026-01-19,S4,P5,38
2026-01-19,S4,P6,53
2026-01-19,S4,P7,87
2026-01-19,S4,P8,55
2026-01-19,S4,P9,85
2026-01-19,S4,P10,53
2026-01-19,S5,P1,65
2026-01-19,S5,P2,9
2026-01-19,S5,P3,28
2026-01-19,S5,P4,32
2026-01-19,S5,P5,14
2026-01-19,S5,P6,26
2026-01-19,S5,P7,15
2026-01-19,S5,P8,28
2026-01-19,S5,P9,54
2026-01-19,S5,P10,33
2026-01-20,S1,P1,50
2026-01-20,S1,P2,4
2026-01-20,S1,P3,20
2026-01-20,S1,P4,14
2026-01-20,S1,P5,38
2026-01-20,S1,P6,33
2026-01-20,S1,P7,59
2026-01-20,S1,P8,8
2026-01-20,S1,P9,35
2026-01-20,S1,P10,5
2026-01-20,S2,P1,16
2026-01-20,S2,P2,31
2026-01-20,S2,P3,5
2026-01-20,S2,P4,13
2026-01-20,S2,P5,45
2026-01-20,S2,P6,33
2026-01-20,S2,P7,15
2026-01-20,S2,P8,38
2026-01-20,S2,P9,46
2026-01-20,S2,P10,4
2026-01-20,S3,P1,47
2026-01-20,S3,P2,39
2026-01-20,S3,P3,24
2026-01-20,S3,P4,10
2026-01-20,S3,P5,61
2026-01-20,S3,P6,20
2026-01-20,S3,P7,8
2026-01-20,S3,P8,8
2026-01-20,S3,P9,47
2026-01-20,S3,P10,38
2026-01-20,S4,P1,56
2026-01-20,S4,P2,41
2026-01-20,S4,P3,34
2026-01-20,S4,P4,60
2026-01-20,S4,P5,25
2026-01-20,S4,P6,31
2026-01-20,S4,P7,48
2026-01-20,S4,P8,37
2026-01-20,S4,P9,50
2026-01-20,S4,P10,38
2026-01-20,S5,P1,40
2026-01-20,S5,P2,6
2026-01-20,S5,P3,14
2026-01-20,S5,P4,22
2026-01-20,S5,P5,9
2026-01-20,S5,P6,14
2026-01-20,S5,P7,9
2026-01-20,S5,P8,17
2026-01-20,S5,P9,39
2026-01-20,S5,P10,24
2026-01-21,S1,P1,44
2026-01-21,S1,P2,5
2026-01-21,S1,P3,19
2026-01-21,S1,P4,17
2026-01-21,S1,P5,50
2026-01-21,S1,P6,42
2026-01-21,S1,P7,58
2026-01-21,S1,P8,9
2026-01-21,S1,P9,34
2026-01-21,S1,P10,6
2026-01-21,S2,P1,17
2026-01-21,S2,P2,33
2026-01-21,S2,P3,6
2026-01-21,S2,P4,15
2026-01-21,S2,P5,43
2026-01-21,S2,P6,34
2026-01-21,S2,P7,18
2026-01-21,S2,P8,36
2026-01-21,S2,P9,56
2026-01-21,S2,P10,4
2026-01-21,S3,P1,53
2026-01-21,S3,P2,44
2026-01-21,S3,P3,28
2026-01-21,S3,P4,12
2026-01-21,S3,P5,54
2026-01-21,S3,P6,25
2026-01-21,S3,P7,9
2026-01-21,S3,P8,9
2026-01-21,S3,P9,47
2026-01-21,S3,P10,38
2026-01-21,S4,P1,53
2026-01-21,S4,P2,40
2026-01-21,S4,P3,38
2026-01-21,S4,P4,54
2026-01-21,S4,P5,21
2026-01-21,S4,P6,34
2026-01-21,S4,P7,50
2026-01-21,S4,P8,45
2026-01-21,S4,P9,50
2026-01-21,S4,P10,34
2026-01-21,S5,P1,42
2026-01-21,S5,P2,6
2026-01-21,S5,P3,18
2026-01-21,S5,P4,18
2026-01-21,S5,P5,7
2026-01-21,S5,P6,17
2026-01-21,S5,P7,10
2026-01-21,S5,P8,22
2026-01-21,S5,P9,46
2026-01-21,S5,P10,29
2026-01-22,S1,P1,46
2026-01-22,S1,P2,5
2026-01-22,S1,P3,21
2026-01-22,S1,P4,17
2026-01-22,S1,P5,43
2026-01-22,S1,P6,53
2026-01-22,S1,P7,54
2026-01-22,S1,P8,10
2026-01-22,S1,P9,26
2026-01-22,S1,P10,6
2026-01-22,S2,P1,15
2026-01-22,S2,P2,34
2026-01-22,S2,P3,5
2026-01-22,S2,P4,17
2026-01-22,S2,P5,45
2026-01-22,S2,P6,37
2026-01-22,S2,P7,15
2026-01-22,S2,P8,39
2026-01-22,S2,P9,52
2026-01-22,S2,P10,4
2026-01-22,S3,P1,45
2026-01-22,S3,P2,40
2026-01-22,S3,P3,24
2026-01-22,S3,P4,15
2026-01-22,S3,P5,55
2026-01-22,S3,P6,27
2026-01-22,S3,P7,9
2026-01-22,S3,P8,11
2026-01-22,S3,P9,56
2026-01-22,S3,P10,36
2026-01-22,S4,P1,51
2026-01-22,S4,P2,56
2026-01-22,S4,P3,42
2026-01-22,S4,P4,55
2026-01-22,S4,P5,27
2026-01-22,S4,P6,33
2026-01-22,S4,P7,57
2026-01-22,S4,P8,44
2026-01-22,S4,P9,52
2026-01-22,S4,P10,41
2026-01-22,S5,P1,47
2026-01-22,S5,P2,7
2026-01-22,S5,P3,15
2026-01-22,S5,P4,23
2026-01-22,S5,P5,8
2026-01-22,S5,P6,17
2026-01-22,S5,P7,10
2026-01-22,S5,P8,18
2026-01-22,S5,P9,46
2026-01-22,S5,P10,20
2026-01-23,S1,P1,49
2026-01-23,S1,P2,7
2026-01-23,S1,P3,20
2026-01-23,S1,P4,21
2026-01-23,S1,P5,50
2026-01-23,S1,P6,54
2026-01-23,S1,P7,66
2026-01-23,S1,P8,10
2026-01-23,S1,P9,36
2026-01-23,S1,P10,6
2026-01-23,S2,P1,21
2026-01-23,S2,P2,37
2026-01-23,S2,P3,6
2026-01-23,S2,P4,20
2026-01-23,S2,P5,45
2026-01-23,S2,P6,51
2026-01-23,S2,P7,18
2026-01-23,S2,P8,55
2026-01-23,S2,P9,68
2026-01-23,S2,P10,6
2026-01-23,S3,P1,52
2026-01-23,S3,P2,60
2026-01-23,S3,P3,29
2026-01-23,S3,P4,13
2026-01-23,S3,P5,75
2026-01-23,S3,P6,34
2026-01-23,S3,P7,12
2026-01-23,S3,P8,12
2026-01-23,S3,P9,72
2026-01-23,S3,P10,51
2026-01-23,S4,P1,61
2026-01-23,S4,P2,63
2026-01-23,S4,P3,50
2026-01-23,S4,P4,75
2026-01-23,S4,P5,31
2026-01-23,S4,P6,52
2026-01-23,S4,P7,54
2026-01-23,S4,P8,56
2026-01-23,S4,P9,80
2026-01-23,S4,P10,43
2026-01-23,S5,P1,61
2026-01-23,S5,P2,9
2026-01-23,S5,P3,23
2026-01-23,S5,P4,29
2026-01-23,S5,P5,11
2026-01-23,S5,P6,19
2026-01-23,S5,P7,12
2026-01-23,S5,P8,25
2026-01-23,S5,P9,49
2026-01-23,S5,P10,33
2026-01-24,S1,P1,75
2026-01-24,S1,P2,7
2026-01-24,S1,P3,31
2026-01-24,S1,P4,23
2026-01-24,S1,P5,71
2026-01-24,S1,P6,77
2026-01-24,S1,P7,93
2026-01-24,S1,P8,14
2026-01-24,S1,P9,46
2026-01-24,S1,P10,7
2026-01-24,S2,P1,28
2026-01-24,S2,P2,51
2026-01-24,S2,P3,8
2026-01-24,S2,P4,22
2026-01-24,S2,P5,65
2026-01-24,S2,P6,57
2026-01-24,S2,P7,25
2026-01-24,S2,P8,64
2026-01-24,S2,P9,87
2026-01-24,S2,P10,7
2026-01-24,S3,P1,77
2026-01-24,S3,P2,76
2026-01-24,S3,P3,42
2026-01-24,S3,P4,18
2026-01-24,S3,P5,99
2026-01-24,S3,P6,37
2026-01-24,S3,P7,13
2026-01-24,S3,P8,16
2026-01-24,S3,P9,84
2026-01-24,S3,P10,55
2026-01-24,S4,P1,73
2026-01-24,S4,P2,67
2026-01-24,S4,P3,60
2026-01-24,S4,P4,75
2026-01-24,S4,P5,43
2026-01-24,S4,P6,42
2026-01-24,S4,P7,71
2026-01-24,S4,P8,65
2026-01-24,S4,P9,89
2026-01-24,S4,P10,57
2026-01-24,S5,P1,56
2026-01-24,S5,P2,12
2026-01-24,S5,P3,24
2026-01-24,S5,P4,28
2026-01-24,S5,P5,14
2026-01-24,S5,P6,25
2026-01-24,S5,P7,13
2026-01-24,S5,P8,31
2026-01-24,S5,P9,64
2026-01-24,S5,P10,35
2026-01-25,S1,P1,85
2026-01-25,S1,P2,9
2026-01-25,S1,P3,32
2026-01-25,S1,P4,26
2026-01-25,S1,P5,62
2026-01-25,S1,P6,69
2026-01-25,S1,P7,95
2026-01-25,S1,P8,15
2026-01-25,S1,P9,41
2026-01-25,S1,P10,9
2026-01-25,S2,P1,25
2026-01-25,S2,P2,58
2026-01-25,S2,P3,8
2026-01-25,S2,P4,26
2026-01-25,S2,P5,60
2026-01-25,S2,P6,51
2026-01-25,S2,P7,25
2026-01-25,S2,P8,59
2026-01-25,S2,P9,65
2026-01-25,S2,P10,6
2026-01-25,S3,P1,83
2026-01-25,S3,P2,61
2026-01-25,S3,P3,45
2026-01-25,S3,P4,20
2026-01-25,S3,P5,90
2026-01-25,S3,P6,34
2026-01-25,S3,P7,11
2026-01-25,S3,P8,15
2026-01-25,S3,P9,103
2026-01-25,S3,P10,50
2026-01-25,S4,P1,70
2026-01-25,S4,P2,71
2026-01-25,S4,P3,58
2026-01-25,S4,P4,97
2026-01-25,S4,P5,36
2026-01-25,S4,P6,65
2026-01-25,S4,P7,73
2026-01-25,S4,P8,61
2026-01-25,S4,P9,93
2026-01-25,S4,P10,63
2026-01-25,S5,P1,72
2026-01-25,S5,P2,11
2026-01-25,S5,P3,27
2026-01-25,S5,P4,34
2026-01-25,S5,P5,13
2026-01-25,S5,P6,27
2026-01-25,S5,P7,15
2026-01-25,S5,P8,30
2026-01-25,S5,P9,67
2026-01-25,S5,P10,45
2026-01-26,S1,P1,40
2026-01-26,S1,P2,6
2026-01-26,S1,P3,19
2026-01-26,S1,P4,16
2026-01-26,S1,P5,44
2026-01-26,S1,P6,39
2026-01-26,S1,P7,49
2026-01-26,S1,P8,8
2026-01-26,S1,P9,30
2026-01-26,S1,P10,6
2026-01-26,S2,P1,18
2026-01-26,S2,P2,31
2026-01-26,S2,P3,5
2026-01-26,S2,P4,14
2026-01-26,S2,P5,38
2026-01-26,S2,P6,43
2026-01-26,S2,P7,14
2026-01-26,S2,P8,36
2026-01-26,S2,P9,45
2026-01-26,S2,P10,4
2026-01-26,S3,P1,43
2026-01-26,S3,P2,47
2026-01-26,S3,P3,22
2026-01-26,S3,P4,15
2026-01-26,S3,P5,58
2026-01-26,S3,P6,23
2026-01-26,S3,P7,9
2026-01-26,S3,P8,10
2026-01-26,S3,P9,55
2026-01-26,S3,P10,40
2026-01-26,S4,P1,49
2026-01-26,S4,P2,40
2026-01-26,S4,P3,33
2026-01-26,S4,P4,63
2026-01-26,S4,P5,25
2026-01-26,S4,P6,31
2026-01-26,S4,P7,50
2026-01-26,S4,P8,40
2026-01-26,S4,P9,46
2026-01-26,S4,P10,37
2026-01-26,S5,P1,44
2026-01-26,S5,P2,5
2026-01-26,S5,P3,17
2026-01-26,S5,P4,17
2026-01-26,S5,P5,8
2026-01-26,S5,P6,17
2026-01-26,S5,P7,8
2026-01-26,S5,P8,18
2026-01-26,S5,P9,34
2026-01-26,S5,P10,24
2026-01-27,S1,P1,35
2026-01-27,S1,P2,5
2026-01-27,S1,P3,20
2026-01-27,S1,P4,15
2026-01-27,S1,P5,40
2026-01-27,S1,P6,39
2026-01-27,S1,P7,45
2026-01-27,S1,P8,8
2026-01-27,S1,P9,24
2026-01-27,S1,P10,6
2026-01-27,S2,P1,14
2026-01-27,S2,P2,34
2026-01-27,S2,P3,6
2026-01-27,S2,P4,14
2026-01-27,S2,P5,38
2026-01-27,S2,P6,31
2026-01-27,S2,P7,16
2026-01-27,S2,P8,33
2026-01-27,S2,P9,44
2026-01-27,S2,P10,4
2026-01-27,S3,P1,52
2026-01-27,S3,P2,46
2026-01-27,S3,P3,24
2026-01-27,S3,P4,12
2026-01-27,S3,P5,49
2026-01-27,S3,P6,25
2026-01-27,S3,P7,9
2026-01-27,S3,P8,7
2026-01-27,S3,P9,58
2026-01-27,S3,P10,34
2026-01-27,S4,P1,46
2026-01-27,S4,P2,54
2026-01-27,S4,P3,30
2026-01-27,S4,P4,61
2026-01-27,S4,P5,27
2026-01-27,S4,P6,34
2026-01-27,S4,P7,51
2026-01-27,S4,P8,37
2026-01-27,S4,P9,54
2026-01-27,S4,P10,35
2026-01-27,S5,P1,47
2026-01-27,S5,P2,7
2026-01-27,S5,P3,18
2026-01-27,S5,P4,22
2026-01-27,S5,P5,7
2026-01-27,S5,P6,13
2026-01-27,S5,P7,9
2026-01-27,S5,P8,18
2026-01-27,S5,P9,36
2026-01-27,S5,P10,23
2026-01-28,S1,P1,43
2026-01-28,S1,P2,5
2026-01-28,S1,P3,20
2026-01-28,S1,P4,19
2026-01-28,S1,P5,43
2026-01-28,S1,P6,42
2026-01-28,S1,P7,64
2026-01-28,S1,P8,9
2026-01-28,S1,P9,31
2026-01-28,S1,P10,6
2026-01-28,S2,P1,15
2026-01-28,S2,P2,33
2026-01-28,S2,P3,6
2026-01-28,S2,P4,14
2026-01-28,S2,P5,39
2026-01-28,S2,P6,39
2026-01-28,S2,P7,18
2026-01-28,S2,P8,39
2026-01-28,S2,P9,48
2026-01-28,S2,P10,5
2026-01-28,S3,P1,46
2026-01-28,S3,P2,35
2026-01-28,S3,P3,22
2026-01-28,S3,P4,15
2026-01-28,S3,P5,55
2026-01-28,S3,P6,20
2026-01-28,S3,P7,8
2026-01-28,S3,P8,8
2026-01-28,S3,P9,46
2026-01-28,S3,P10,44
2026-01-28,S4,P1,44
2026-01-28,S4,P2,46
2026-01-28,S4,P3,42
2026-01-28,S4,P4,60
2026-01-28,S4,P5,23
2026-01-28,S4,P6,42
2026-01-28,S4,P7,56
2026-01-28,S4,P8,43
2026-01-28,S4,P9,54
2026-01-28,S4,P10,32
2026-01-28,S5,P1,45
2026-01-28,S5,P2,7
2026-01-28,S5,P3,16
2026-01-28,S5,P4,20
2026-01-28,S5,P5,8
2026-01-28,S5,P6,18
2026-01-28,S5,P7,9
2026-01-28,S5,P8,20
2026-01-28,S5,P9,49
2026-01-28,S5,P10,29
2026-01-29,S1,P1,38
2026-01-29,S1,P2,7
2026-01-29,S1,P3,21
2026-01-29,S1,P4,17
2026-01-29,S1,P5,52
2026-01-29,S1,P6,47
2026-01-29,S1,P7,66
2026-01-29,S1,P8,9
2026-01-29,S1,P9,27
2026-01-29,S1,P10,6
2026-01-29,S2,P1,19
2026-01-29,S2,P2,37
2026-01-29,S2,P3,6
2026-01-29,S2,P4,17
2026-01-29,S2,P5,43
2026-01-29,S2,P6,36
2026-01-29,S2,P7,19
2026-01-29,S2,P8,40
2026-01-29,S2,P9,55
2026-01-29,S2,P10,4
2026-01-29,S3,P1,51
2026-01-29,S3,P2,51
2026-01-29,S3,P3,26
2026-01-29,S3,P4,14
2026-01-29,S3,P5,69
2026-01-29,S3,P6,23
2026-01-29,S3,P7,10
2026-01-29,S3,P8,10
2026-01-29,S3,P9,56
2026-01-29,S3,P10,44
2026-01-29,S4,P1,55
2026-01-29,S4,P2,52
2026-01-29,S4,P3,30
2026-01-29,S4,P4,59
2026-01-29,S4,P5,24
2026-01-29,S4,P6,39
2026-01-29,S4,P7,54
2026-01-29,S4,P8,39
2026-01-29,S4,P9,62
2026-01-29,S4,P10,35
2026-01-29,S5,P1,47
2026-01-29,S5,P2,7
2026-01-29,S5,P3,18
2026-01-29,S5,P4,23
2026-01-29,S5,P5,9
2026-01-29,S5,P6,18
2026-01-29,S5,P7,13
2026-01-29,S5,P8,23
2026-01-29,S5,P9,45
2026-01-29,S5,P10,23
2026-01-30,S1,P1,61
2026-01-30,S1,P2,7
2026-01-30,S1,P3,28
2026-01-30,S1,P4,22
2026-01-30,S1,P5,62
2026-01-30,S1,P6,57
2026-01-30,S1,P7,71
2026-01-30,S1,P8,13
2026-01-30,S1,P9,40
2026-01-30,S1,P10,6
2026-01-30,S2,P1,24
2026-01-30,S2,P2,40
2026-01-30,S2,P3,7
2026-01-30,S2,P4,18
2026-01-30,S2,P5,49
2026-01-30,S2,P6,43
2026-01-30,S2,P7,22
2026-01-30,S2,P8,50
2026-01-30,S2,P9,69
2026-01-30,S2,P10,6
2026-01-30,S3,P1,50
2026-01-30,S3,P2,63
2026-01-30,S3,P3,31
2026-01-30,S3,P4,15
2026-01-30,S3,P5,84
2026-01-30,S3,P6,28
2026-01-30,S3,P7,12
2026-01-30,S3,P8,13
2026-01-30,S3,P9,75
2026-01-30,S3,P10,45
2026-01-30,S4,P1,51
2026-01-30,S4,P2,61
2026-01-30,S4,P3,44
2026-01-30,S4,P4,74
2026-01-30,S4,P5,34
2026-01-30,S4,P6,47
2026-01-30,S4,P7,64
2026-01-30,S4,P8,49
2026-01-30,S4,P9,72
2026-01-30,S4,P10,46
2026-01-30,S5,P1,51
2026-01-30,S5,P2,9
2026-01-30,S5,P3,21
2026-01-30,S5,P4,31
2026-01-30,S5,P5,11
2026-01-30,S5,P6,25
2026-01-30,S5,P7,12
2026-01-30,S5,P8,28
2026-01-30,S5,P9,55
2026-01-30,S5,P10,32
2026-01-31,S1,P1,64
2026-01-31,S1,P2,9
2026-01-31,S1,P3,33
2026-01-31,S1,P4,28
2026-01-31,S1,P5,74
2026-01-31,S1,P6,64
2026-01-31,S1,P7,80
2026-01-31,S1,P8,15
2026-01-31,S1,P9,46
2026-01-31,S1,P10,8
2026-01-31,S2,P1,26
2026-01-31,S2,P2,54
2026-01-31,S2,P3,8
2026-01-31,S2,P4,25
2026-01-31,S2,P5,58
2026-01-31,S2,P6,55
2026-01-31,S2,P7,28
2026-01-31,S2,P8,65
2026-01-31,S2,P9,77
2026-01-31,S2,P10,7
2026-01-31,S3,P1,75
2026-01-31,S3,P2,71
2026-01-31,S3,P3,40
2026-01-31,S3,P4,21
2026-01-31,S3,P5,86
2026-01-31,S3,P6,34
2026-01-31,S3,P7,16
2026-01-31,S3,P8,15
2026-01-31,S3,P9,83
2026-01-31,S3,P10,62
2026-01-31,S4,P1,85
2026-01-31,S4,P2,68
2026-01-31,S4,P3,55
2026-01-31,S4,P4,76
2026-01-31,S4,P5,39
2026-01-31,S4,P6,51
2026-01-31,S4,P7,73
2026-01-31,S4,P8,63
2026-01-31,S4,P9,94
2026-01-31,S4,P10,59
2026-01-31,S5,P1,72
2026-01-31,S5,P2,10
2026-01-31,S5,P3,29
2026-01-31,S5,P4,37
2026-01-31,S5,P5,14
2026-01-31,S5,P6,29
2026-01-31,S5,P7,17
2026-01-31,S5,P8,28
2026-01-31,S5,P9,70
2026-01-31,S5,P10,29
2026-02-01,S1,P1,59
2026-02-01,S1,P2,10
2026-02-01,S1,P3,30
2026-02-01,S1,P4,26
2026-02-01,S1,P5,74
2026-02-01,S1,P6,65
2026-02-01,S1,P7,84
2026-02-01,S1,P8,13
2026-02-01,S1,P9,39
2026-02-01,S1,P10,9
2026-02-01,S2,P1,25
2026-02-01,S2,P2,40
2026-02-01,S2,P3,9
2026-02-01,S2,P4,23
2026-02-01,S2,P5,65
2026-02-01,S2,P6,58
2026-02-01,S2,P7,25
2026-02-01,S2,P8,64
2026-02-01,S2,P9,85
2026-02-01,S2,P10,7
2026-02-01,S3,P1,80
2026-02-01,S3,P2,72
2026-02-01,S3,P3,38
2026-02-01,S3,P4,23
2026-02-01,S3,P5,95
2026-02-01,S3,P6,44
2026-02-01,S3,P7,15
2026-02-01,S3,P8,13
2026-02-01,S3,P9,81
2026-02-01,S3,P10,54
2026-02-01,S4,P1,78
2026-02-01,S4,P2,73
2026-02-01,S4,P3,59
2026-02-01,S4,P4,99
2026-02-01,S4,P5,43
2026-02-01,S4,P6,46
2026-02-01,S4,P7,81
2026-02-01,S4,P8,70
2026-02-01,S4,P9,72
2026-02-01,S4,P10,60
2026-02-01,S5,P1,81
2026-02-01,S5,P2,11
2026-02-01,S5,P3,29
2026-02-01,S5,P4,37
2026-02-01,S5,P5,13
2026-02-01,S5,P6,30
2026-02-01,S5,P7,17
2026-02-01,S5,P8,32
2026-02-01,S5,P9,67
2026-02-01,S5,P10,44
2026-02-02,S1,P1,40
2026-02-02,S1,P2,5
2026-02-02,S1,P3,19
2026-02-02,S1,P4,18
2026-02-02,S1,P5,46
2026-02-02,S1,P6,42
2026-02-02,S1,P7,60
2026-02-02,S1,P8,7
2026-02-02,S1,P9,32
2026-02-02,S1,P10,6
2026-02-02,S2,P1,16
2026-02-02,S2,P2,36
2026-02-02,S2,P3,5
2026-02-02,S2,P4,16
2026-02-02,S2,P5,45
2026-02-02,S2,P6,40
2026-02-02,S2,P7,21
